id,name,pattern,primary_muscle,primary_region,cns_load,skill_level,compound,is_complex_lift,is_unilateral,metric_type,description,substitution_group,user_id,fatigue_factor,stimulus_factor,injury_risk_factor,min_recovery_hours,spinal_compression,tier,metabolic_demand,biomechanics_profile,embedding_description
414,Sit-Ups,core,full_body,full body,moderate,intermediate,true,false,false,reps,,,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Sit-Ups Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Tags: crossfit Disciplines: crossfit"
142,Downward Facing Balance,lunge,glutes,posterior lower,moderate,intermediate,false,false,false,reps,,downward_facing_balance,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Downward Facing Balance Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.GLUTES Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: exercise ball Tags: strength Substitution group: downward_facing_balance Coaching cues: Lie facedown on top of an exercise ball. | While resting on your stomach on the ball, walk your hands forward along the floor and lift your legs, extending your elbows and knees."
143,Dumbbell Flyes,isolation,chest,anterior upper,moderate,intermediate,false,false,false,reps,,flyes,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dumbbell Flyes Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: flyes Coaching cues: Lie down on a flat bench with a dumbbell on each hand resting on top of your thighs. The palms of your hand will be facing each other. | Then using your thighs to help raise the dumbbells, lift the dumbbells one at a time so you can hold them in front of you at shoulder width with the palms of your hands facing each other. Raise the dumbbells up like you're pressing them, but stop and hold just before you lock out. This will be your starting position. | With a slight bend on your elbows in order to prevent stress at the biceps tendon, lower your arms out at both sides in a wide arc until you feel a stretch on your chest. Breathe in as you perform this portion of the movement. Tip: Keep in mind that throughout the movement, the arms should remain stationary; the movement should only occur at the shoulder joint. | Return your arms back to the starting position as you squeeze your chest muscles and breathe out. Tip: Make sure to use the same arc of motion used to lower the weights. | Hold for a second at the contracted position and repeat the movement for the prescribed amount of repetitions."
149,EZ-Bar Skullcrusher,isolation,triceps,posterior upper,moderate,intermediate,false,false,false,reps,Skullcrusher performed with an ez-bar,ez_bar_skullcrusher,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: EZ-Bar Skullcrusher Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.TRICEPS Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: bench, ez curl bar Tags: strength Disciplines: bodybuilding Substitution group: ez_bar_skullcrusher Description: Skullcrusher performed with an ez-bar Coaching cues: Using a close grip, lift the EZ bar and hold it with your elbows in as you lie on the bench. Your arms should be perpendicular to the floor. This will be your starting position. | Keeping the upper arms stationary, lower the bar by allowing the elbows to flex. Inhale as you perform this portion of the movement. Pause once the bar is directly above the forehead. | Lift the bar back to the starting position by extending the elbow and exhaling. | Repeat."
150,Elbow Circles,mobility,full_body,full body,moderate,intermediate,false,false,false,reps,,elbow_circles,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Elbow Circles Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: elbow_circles Coaching cues: Sit or stand with your feet slightly apart. | Place your hands on your shoulders with your elbows at shoulder level and pointing out. | Slowly make a circle with your elbows. Breathe out as you start the circle and breathe in as you complete the circle."
160,Glute Kickback,lunge,glutes,posterior lower,moderate,intermediate,false,false,false,reps,,glute_kickback,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Glute Kickback Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.GLUTES Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: strength Substitution group: glute_kickback Coaching cues: Kneel on the floor or an exercise mat and bend at the waist with your arms extended in front of you (perpendicular to the torso) in order to get into a kneeling push-up position but with the arms spaced at shoulder width. Your head should be looking forward and the bend of the knees should create a 90-degree angle between the hamstrings and the calves. This will be your starting position. | As you exhale, lift up your right leg until the hamstrings are in line with the back while maintaining the 90-degree angle bend. Contract the glutes throughout this movement and hold the contraction at the top for a second. Tip: At the end of the movement the upper leg should be parallel to the floor while the calf should be perpendicular to it. | Go back to the initial position as you inhale and now repeat with the left leg. | Continue to alternate legs until all of the recommended repetitions have been performed."
161,Gorilla Chin/Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,gorilla_chin_crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Gorilla Chin/Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: gorilla_chin_crunch Coaching cues: Hang from a chin-up bar using an underhand grip (palms facing you) that is slightly wider than shoulder width. | Now bend your knees at a 90 degree angle so that the calves are parallel to the floor while the thighs remain perpendicular to it. This will be your starting position. | As you exhale, pull yourself up while crunching your knees up at the same time until your knees are at chest level. You will stop going up as soon as your nose is at the same level as the bar. Tip: When you get to this point you should also be finishing the crunch at the same time. | Slowly start to inhale as you return to the starting position. | Repeat for the recommended amount of repetitions."
162,Groiners,mobility,adductors,lower body,moderate,intermediate,false,false,false,reps,,groiners,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Groiners Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.ADDUCTORS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: groiners Coaching cues: Begin in a pushup position on the floor. This will be your starting position. | Using both legs, jump forward landing with your feet next to your hands. Keep your head up as you do so. | Return to the starting position and immediately repeat the movement, continuing for 10-20 repetitions."
51,Calf Raise,isolation,calves,anterior lower,very_low,beginner,false,false,false,reps,,calf_raise,,0.1,0.5,0.2,12,none,bronze,anabolic,,"Movement: Calf Raise Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CALVES Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.VERY_LOW Skill level: SkillLevel.BEGINNER Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none, machine, dumbbell Tags: hypertrophy Disciplines: bodybuilding Substitution group: calf_raise"
393,Thrusters,squat,quadriceps,lower body,moderate,intermediate,true,false,false,reps,,,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Thrusters Pattern: MovementPattern.SQUAT Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Disciplines: crossfit"
175,Iron Cross,isolation,full_body,full body,moderate,intermediate,false,false,false,reps,,iron_cross,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Iron Cross Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: iron_cross"
177,Isometric Neck Exercise - Front And Back,isolation,full_body,full body,moderate,intermediate,false,false,false,reps,,isometric_neck_exercise_front_and_back,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Isometric Neck Exercise - Front And Back Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: strength Disciplines: bodybuilding Substitution group: isometric_neck_exercise_front_and_back Coaching cues: With your head and neck in a neutral position (normal position with head erect facing forward), place both of your hands on the front side of your head. | Now gently push forward as you contract the neck muscles but resisting any movement of your head. Start with slow tension and increase slowly. Keep breathing normally as you execute this contraction. | Hold for the recommended number of seconds. | Now release the tension slowly. | Rest for the recommended amount of time and repeat with your hands placed on the back side of your head."
54,Hip Flexor Stretch,mobility,hip_flexors,anterior lower,very_low,beginner,false,false,true,time,,hip_flexor_stretch,,0.1,0.5,0.30000000000000004,12,none,bronze,anabolic,,"Movement: Hip Flexor Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.HIP_FLEXORS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=True, complex_lift=False CNS load: CNSLoad.VERY_LOW Skill level: SkillLevel.BEGINNER Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: mobility Substitution group: hip_flexor_stretch"
176,Iron Crosses (stretch),mobility,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,iron_crosses,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Iron Crosses (stretch) Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: iron_crosses Coaching cues: Lie face down on the floor, with your arms extended out to your side, palms pressed to the floor. This will be your starting position. | To begin, flex one knee and bring that leg across the back of your body, attempting to touch it to the ground near the opposite hand. | Promptly return the leg to the starting postion, and quickly repeat with the other leg. Continue alternating for 10-20 repetitions."
183,Kettlebell Pass Between The Legs,isolation,core,full body,moderate,intermediate,false,false,false,reps,,pass_between_the_legs,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Kettlebell Pass Between The Legs Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: kettlebell Tags: strength Disciplines: bodybuilding Substitution group: pass_between_the_legs Coaching cues: Place one kettlebell between your legs and take a comfortable stance. Bend over by pushing your butt out and keeping your back flat. | Pick up a kettlebell and pass it to your other hand between your legs, in the fashion of a W. Go back and forth for several repetitions."
